172.27.28.106,144.136.27.76,51413,60380,UDP,9604,0,9604,100.0,0,195513984.75,22.638483965014576,0,0,21.86891300763766,0.9515826738858809,0.0011120432140852266,20359.67767885036,nan,nan,6953.0,nan,nan,478.2493561356236,nan,nan,1444,64.63848396501457,96,49.12180585077048
172.27.28.106,191.187.188.134,51413,40616,UDP,10099,0,10099,100.0,0,195536393.0,22.235765917417567,0,0,12.15425349182018,0.95355975839192,0.0011484256027981452,19363.873341255694,nan,nan,5658.75,nan,nan,147.72587794342303,nan,nan,327,64.23576591741757,96,51.647674609605794
172.27.28.106,5.51.9.40,54958,6879,TCP,1953,1661,292,14.951356886840758,0,195431749.0,5.354326676907322,0,0,13.586238714971191,0.8499743983614951,5.3507170935670235e-05,100118.72387295082,nan,nan,1101.125,nan,nan,184.58588242018203,nan,nan,143,71.36047107014849,66,9.993258567214685
172.27.28.106,37.14.93.101,51413,40808,UDP,9410,0,9410,100.0,0,195506352.0,22.065887353878853,0,0,11.04252792332281,0.9574920297555791,0.001062062679170649,20778.653629503668,nan,nan,8199.0,nan,nan,121.93742293736398,nan,nan,198,64.06588735387885,62,48.131428486783896
172.27.28.106,51.235.76.218,51413,41076,UDP,7289,0,7289,100.0,0,195427124.0,22.506791055014407,0,0,22.950297074319764,0.949101385649609,0.0008394535857775812,26814.91822173436,nan,nan,14183.5,nan,nan,526.7161357995303,nan,nan,1444,64.5067910550144,62,37.29779086346274
172.27.28.106,24.8.102.114,51413,61990,UDP,6249,0,6249,100.0,0,207677283.0,27.6077772443591,0,0,49.65298956783803,0.9073451752280365,0.0008307167616402224,33239.001760563384,nan,nan,25633.0,nan,nan,2465.4193730238317,nan,nan,669,69.6077772443591,62,30.08995451852093
172.27.28.106,189.163.49.40,51413,28165,UDP,7540,0,7540,100.0,0,195504364.25,21.952785145888594,0,0,8.820710434044683,0.9408488063660477,0.0008466511764839029,25932.40008621833,nan,nan,18409.0,nan,nan,77.80493256126474,nan,nan,181,63.9527851458886,62,38.56691398642268
172.27.28.106,144.76.116.73,51413,51414,UDP,6708,0,6708,100.0,0,218201449.25,33.77757901013715,0,0,70.7553990724066,0.8658318425760286,0.0010383982360282146,32533.390375726853,nan,nan,19065.25,nan,nan,5006.326497895517,nan,nan,667,75.77757901013715,62,30.74223394508458
172.27.28.106,89.246.7.86,51413,52836,UDP,9007,0,9007,100.0,0,195530622.0,21.925391362273785,0,0,11.020605381610334,0.9572554679693571,0.0010099799099498594,21711.15056628914,nan,nan,9292.0,nan,nan,121.45374297717865,nan,nan,468,63.925391362273785,62,46.06439599010737
172.27.28.106,158.69.159.226,51413,52323,UDP,21876,0,21876,100.0,0,195503292.0,22.784101298226368,0,0,25.965289458197734,0.9825836533187055,0.002549445561254283,8937.29334857143,nan,nan,367.0,nan,nan,674.1962566479943,nan,nan,1444,64.78410129822636,62,111.8958140101293
172.27.28.106,124.190.205.199,51413,33416,UDP,6319,0,6319,100.0,0,195545918.75,21.947934799810096,0,0,9.396337841316644,0.9449279949359076,0.0007092400643621205,30950.604423868313,nan,nan,17705.5,nan,nan,88.29116482815914,nan,nan,379,63.9479347998101,62,32.31466061983459
172.27.28.106,98.151.74.41,51413,50000,UDP,21973,0,21973,100.0,0,195556563.75,22.656350976198063,0,0,22.09005876264559,0.9807491011696172,0.002545698239187842,8900.262322501365,nan,nan,1522.875,nan,nan,487.9706961371352,nan,nan,580,64.65635097619806,62,112.3613525347599
172.27.28.106,77.49.59.149,51413,41007,UDP,8589,0,8589,100.0,0,213045116.0,22.139131447199908,0,0,11.384139941495102,0.9536616602631273,0.0008925480366327665,24807.302748020495,nan,nan,12992.0,nan,nan,129.5986422075441,nan,nan,333,64.1391314471999,62,40.31540436721394
172.27.28.106,73.247.246.165,51413,11337,UDP,22903,0,22903,100.0,0,217363723.25,22.706326682094048,0,0,22.733645013673602,0.9777758372265642,0.0023925013439426352,9491.036732599772,nan,nan,1436.125,nan,nan,516.8186156077267,nan,nan,436,64.70632668209404,62,105.36716825400624
172.27.28.106,99.243.245.35,51413,50467,UDP,8467,0,8467,100.0,0,195507335.0,22.221211763316404,0,0,11.79696484841486,0.9446084799811031,0.000962352640119615,23093.235884715334,nan,nan,9582.5,nan,nan,139.16837963473583,nan,nan,434,64.2212117633164,62,43.30783804096148
172.27.28.106,76.174.48.11,39705,15099,TCP,2739,2440,299,10.916392844103687,0,195172348.0,3.8086893026652064,0,0,11.784455770340067,0.8346111719605696,5.345019469663807e-05,71282.81519357195,nan,nan,719.75,nan,nan,138.8733978031013,nan,nan,139,58.486308871851044,88,14.033750313850813
172.27.28.106,37.187.130.124,39095,32960,TCP,2013,1726,287,14.25732737208147,0,195163523.0,5.065573770491803,0,0,13.253187044882615,0.8574267262791853,5.224849317769284e-05,96999.7629224652,nan,nan,1434.125,nan,nan,175.64696684664437,nan,nan,151,71.06557377049181,100,10.314427455790497
172.27.28.106,156.223.179.239,46636,25079,TCP,5063,4764,299,5.9055895714003555,0,194650606.0,2.0570807821449733,0,0,9.451507434964839,0.8765554019356113,5.3506126767465596e-05,38453.300276570524,nan,nan,743.5,nan,nan,89.33099279319562,nan,nan,139,57.03199683981829,88,26.010707616291725
172.27.28.106,95.82.181.133,57194,21921,TCP,4967,4659,308,6.200926112341453,0,194843662.0,2.110126837125025,0,0,8.723924425552106,0.9379907388765855,5.3791844663646285e-05,39235.53403141361,nan,nan,724.0,nan,nan,76.10685738274465,nan,nan,160,68.11012683712502,100,25.49223284460749
172.27.28.106,178.209.115.46,51413,11307,UDP,22,0,22,100.0,0,216496768.0,67.81818181818181,0,0,16.03302377094444,0.7272727272727273,6.89155784533467e-06,10309369.904761905,nan,nan,1217839.25,nan,nan,257.05785123966945,nan,nan,136,109.81818181818181,136,0.10161814517249514
172.27.28.106,94.21.174.90,51413,56658,UDP,27,0,27,100.0,0,217474874.0,67.33333333333333,0,0,15.77621275493231,0.7407407407407407,8.359586404450567e-06,8364418.230769231,nan,nan,1003924.5,nan,nan,248.8888888888889,nan,nan,136,109.33333333333333,100,0.12415227333342425
172.27.28.106,98.229.118.78,51413,6346,UDP,29,0,29,100.0,0,217474527.75,66.6896551724138,0,0,15.405112112264513,0.7586206896551724,8.89299551542537e-06,7766947.419642857,nan,nan,926892.375,nan,nan,237.3174791914388,nan,nan,136,108.6896551724138,100,0.1333489503347134
172.27.28.106,174.117.40.127,51413,62105,UDP,23,0,23,100.0,0,217338577.0,64.26086956521739,0,0,13.64524886673602,0.8260869565217391,6.8004494204450415e-06,9879026.227272727,nan,nan,1015327.625,nan,nan,186.19281663516065,nan,nan,136,106.26086956521739,100,0.10582566757120158
172.27.28.106,46.223.129.47,51413,23373,UDP,27,0,27,100.0,0,217471617.0,66.0,0,0,14.966629547095765,0.7777777777777778,8.194172759565217e-06,8364292.961538462,nan,nan,1012330.625,nan,nan,224.0,nan,nan,136,108.0,100,0.12415413272068511
172.27.28.106,37.48.89.148,38047,48240,TCP,2016,1722,294,14.583333333333334,0,193401509.0,5.246527777777778,0,0,13.60612752914526,0.8506944444444444,5.4689335438432386e-05,95980.89776674937,nan,nan,1899.0,nan,nan,185.1267063393645,nan,nan,143,71.3000992063492,109,10.423910394618483
172.27.28.106,86.18.65.241,43718,39710,TCP,6557,6270,287,4.3770016775964615,0,194192190.0,1.5699252707030655,0,0,11.579742379834626,0.32972395912764985,5.300934090088793e-05,29620.529286150093,nan,nan,727.0,nan,nan,134.09043358333807,nan,nan,156,67.71328351380204,97,33.76551858238995
172.27.28.106,45.48.142.34,32823,32768,TCP,4348,4047,301,6.922723091076357,0,193822780.0,2.3838546458141674,0,0,9.840005561412198,0.827276908923643,5.34766862801163e-05,44587.71106510237,nan,nan,730.0,nan,nan,96.82570944862299,nan,nan,168,69.62580496780129,109,22.432863670617046
172.27.28.106,24.208.220.99,51413,60008,UDP,25,0,25,100.0,0,216585205.0,65.2,0,0,14.4,0.8,7.525906490242489e-06,9024383.541666666,nan,nan,976832.375,nan,nan,207.36,nan,nan,136,107.2,136,0.11542801365402591
172.27.28.106,128.71.206.253,51413,17818,UDP,27,0,27,100.0,0,216583781.25,67.33333333333333,0,0,15.77621275493231,0.7407407407407407,8.393980331802892e-06,8330145.432692308,nan,nan,941294.125,nan,nan,248.88888888888889,nan,nan,136,109.33333333333333,100,0.12466307423469641
172.27.28.106,46.72.187.46,51413,62857,UDP,2,0,2,100.0,0,6801172.25,58.0,0,0,0.0,1.0,1.7055883270711165e-05,6801172.25,nan,nan,6801172.25,nan,nan,0.0,nan,nan,100,100.0,100,0.29406695294329593
172.27.28.106,2.50.65.229,51413,37057,UDP,27,0,27,100.0,0,216583787.0,75.66666666666667,0,0,43.576242252962665,0.7037037037037037,9.43283903332986e-06,8330145.653846154,nan,nan,1041484.75,nan,nan,1898.8888888888885,nan,nan,325,117.66666666666667,100,0.1246630709250642
172.27.28.106,74.210.129.229,51413,28794,UDP,25,0,25,100.0,0,216583787.75,68.08,0,0,16.163959910863426,0.72,7.858390591841517e-06,9024324.489583334,nan,nan,1060611.25,nan,nan,261.2736,nan,nan,136,110.08,100,0.11542876897534543
172.27.28.106,58.178.193.229,51413,21456,UDP,23,0,23,100.0,0,216581645.25,67.3913043478261,0,0,15.807920773088469,0.7391304347826086,7.156654471854419e-06,9844620.238636363,nan,nan,1069658.0,nan,nan,249.89035916824193,nan,nan,136,109.3913043478261,100,0.10619551796945267
172.27.28.106,46.119.95.18,51413,28161,UDP,2,0,2,100.0,0,102838744.25,76.0,0,0,18.0,0.5,1.4780421630829083e-06,102838744.25,nan,nan,102838744.25,nan,nan,324.0,nan,nan,136,118.0,136,0.01944792319845932
172.27.28.106,90.212.22.221,51413,39110,UDP,27,0,27,100.0,0,214929860.75,101.14814814814815,0,0,65.16571678972612,0.48148148148148145,1.2706470801544965e-05,8266533.105769231,nan,nan,1095974.0,nan,nan,4246.570644718793,nan,nan,310,143.14814814814815,136,0.12562237702003443
172.27.28.106,190.45.229.217,51413,52555,UDP,24,0,24,100.0,0,213946232.0,81.75,0,0,42.58447487054408,0.5416666666666666,9.170528415756347e-06,9302010.086956521,nan,nan,1015177.0,nan,nan,1813.4375,nan,nan,310,123.75,100,0.11217771762393086
172.27.28.106,188.26.36.75,51413,40500,UDP,2,0,2,100.0,0,892140.0,76.0,0,0,18.0,0.5,0.000170376846683256,892140.0,nan,nan,892140.0,nan,nan,324.0,nan,nan,136,118.0,100,2.241800614253368
172.27.28.106,24.19.87.79,51413,46706,UDP,7,0,7,100.0,0,213778873.0,68.28571428571429,0,0,16.26314225229452,0.7142857142857143,2.235955280763408e-06,35629812.166666664,nan,nan,1440812.5,nan,nan,264.48979591836735,nan,nan,136,110.28571428571429,100,0.032744114990259116
172.27.28.106,92.97.89.197,51413,15577,UDP,26,0,26,100.0,0,213489411.0,113.07692307692308,0,0,52.98542838650806,0.8846153846153846,1.3771174814848311e-05,8539576.44,nan,nan,982525.0,nan,nan,2807.4556213017745,nan,nan,310,155.07692307692307,136,0.12178589972314834
172.27.28.106,66.214.216.87,51413,54676,UDP,33,0,33,100.0,0,211922050.75,95.93939393939394,0,0,46.88279350577798,0.696969696969697,1.49394552798796e-05,6622564.0859375,nan,nan,228399.125,nan,nan,2197.996326905418,nan,nan,325,137.93939393939394,136,0.15571763241820177
172.27.28.106,81.202.158.74,51413,43033,UDP,5,0,5,100.0,0,190133775.0,72.4,0,0,17.636326148038883,0.6,1.9039226460422406e-06,47533443.75,nan,nan,11005029.5,nan,nan,311.04,nan,nan,136,114.4,100,0.026297274116605533
172.27.28.106,178.86.216.87,51413,50321,UDP,2,0,2,100.0,0,7313505.0,76.0,0,0,18.0,0.5,2.0783468391694545e-05,7313505.0,nan,nan,7313505.0,nan,nan,324.0,nan,nan,136,118.0,100,0.2734666893644019
172.27.28.106,62.210.244.95,51413,6881,UDP,2,0,2,100.0,0,18539329.0,76.0,0,0,18.0,0.5,8.198786482509696e-06,18539329.0,nan,nan,18539329.0,nan,nan,324.0,nan,nan,136,118.0,100,0.10787876950670652
172.27.28.106,176.105.173.132,51413,30195,UDP,9,0,9,100.0,0,192690411.0,109.33333333333333,0,0,57.209167874466495,0.7777777777777778,5.106637091557192e-06,24086301.375,nan,nan,5024070.0,nan,nan,3272.888888888889,nan,nan,310,151.33333333333334,100,0.04670704656912066
172.27.28.106,121.200.133.59,51413,6889,UDP,28,0,28,100.0,0,212596818.0,67.0,0,0,15.588457268119896,0.75,8.824214857251532e-06,7873956.222222222,nan,nan,904281.75,nan,nan,243.0,nan,nan,136,109.0,100,0.13170469936196316
172.27.28.106,151.251.12.148,51413,44027,UDP,28,0,28,100.0,0,211292825.0,67.0,0,0,15.588457268119896,0.75,8.878673471283277e-06,7825660.185185186,nan,nan,1013654.0,nan,nan,243.0,nan,nan,136,109.0,136,0.13251751449676533
172.27.28.106,37.59.39.69,51413,51413,UDP,25,0,25,100.0,0,211018304.0,66.64,0,0,15.374992682925088,0.76,7.895049710948297e-06,8792429.333333334,nan,nan,1012440.125,nan,nan,236.39039999999997,nan,nan,136,108.64,100,0.11847313491819174
172.27.28.106,24.241.135.233,51413,50609,UDP,26,0,26,100.0,0,211255611.25,64.92307692307692,0,0,14.18808567594406,0.8076923076923077,7.990320304450611e-06,8450224.45,nan,nan,1037540.0,nan,nan,201.30177514792902,nan,nan,136,106.92307692307692,100,0.12307365397850467
172.27.28.106,173.212.202.22,51413,51504,UDP,12,0,12,100.0,0,193913419.0,70.0,0,0,16.97056274847714,0.6666666666666666,4.3318301762293206e-06,17628492.636363637,nan,nan,1229470.0,nan,nan,288.0,nan,nan,136,112.0,100,0.06188328823184743
172.27.28.106,24.209.93.44,51413,62111,UDP,27,0,27,100.0,0,211255230.0,68.66666666666667,0,0,16.438437341250605,0.7037037037037037,8.776114087211e-06,8125201.153846154,nan,nan,1020175.0,nan,nan,270.22222222222223,nan,nan,136,110.66666666666667,100,0.12780748670695632
172.27.28.106,213.136.79.27,51413,5888,UDP,29,0,29,100.0,0,211962430.25,64.20689655172414,0,0,13.598629013921363,0.8275862068965517,8.78457563353966e-06,7570086.794642857,nan,nan,997528.875,nan,nan,184.9227110582639,nan,nan,136,106.20689655172414,100,0.13681669891119774
172.27.28.106,86.198.216.87,51413,12715,UDP,27,0,27,100.0,0,210175759.0,100.74074074074075,0,0,29.9191411450715,0.8888888888888888,1.2941549553295535e-05,8083683.038461538,nan,nan,1024871.875,nan,nan,895.1550068587104,nan,nan,258,142.74074074074073,136,0.12846391100697774
172.27.28.106,172.31.1.130,45672,53,UDP,2,0,2,100.0,0,201201863.0,44.5,0,0,2.5,0.5,4.4234182861418136e-07,201201863.0,nan,nan,201201863.0,nan,nan,6.25,nan,nan,89,86.5,84,0.009940265811554638
172.27.28.106,172.27.16.1,33617,53,UDP,2,0,2,100.0,0,188380564.0,49.0,0,0,7.0,0.5,5.202235194497029e-07,188380564.0,nan,nan,188380564.0,nan,nan,49.0,nan,nan,98,91.0,98,0.010616806519381692
172.27.28.106,172.27.16.1,6405,53,UDP,3,0,3,100.0,0,195592188.0,59.0,0,0,0.0,1.0,9.049441177067869e-07,97796094.0,nan,nan,97796094.0,nan,nan,0.0,nan,nan,101,101.0,101,0.015338035893335373
172.27.28.106,172.27.16.1,8265,53,UDP,2,0,2,100.0,0,2152.75,59.0,0,0,0.0,1.0,0.05481361049819998,2152.75,nan,nan,2152.75,nan,nan,0.0,nan,nan,101,101.0,101,929.044245732203
172.27.28.106,172.31.1.130,6405,53,UDP,2,0,2,100.0,0,195591123.5,59.0,0,0,0.0,1.0,6.032993618956333e-07,195591123.5,nan,nan,195591123.5,nan,nan,0.0,nan,nan,101,101.0,101,0.01022541291348531
172.27.28.106,112.185.234.140,51413,51413,UDP,24,0,24,100.0,0,209659048.0,68.125,0,0,16.699083058659237,0.6666666666666666,7.798375579765106e-06,9115610.782608695,nan,nan,1064936.0,nan,nan,278.859375,nan,nan,136,110.125,136,0.11447156814334099
172.27.28.106,90.176.77.140,51413,54350,UDP,4,0,4,100.0,0,97413662.0,58.0,0,0,0.0,1.0,2.381596125602998e-06,32471220.666666668,nan,nan,5749711.0,nan,nan,0.0,nan,nan,100,100.0,100,0.041062002165568934
172.27.28.106,80.217.109.132,51413,30515,UDP,25,0,25,100.0,0,209194053.0,99.52,0,0,35.105691846194965,0.92,1.1893263524083068e-05,8716418.875,nan,nan,875266.375,nan,nan,1232.4095999999997,nan,nan,310,141.52,136,0.1195062653143395
172.27.28.106,116.235.58.34,51413,16001,UDP,2,0,2,100.0,0,33823666.75,58.0,0,0,0.0,1.0,3.42955129192195e-06,33823666.75,nan,nan,33823666.75,nan,nan,0.0,nan,nan,100,100.0,100,0.05913019468830948
172.27.28.106,78.243.68.67,51413,6881,UDP,4,0,4,100.0,0,113384858.0,67.0,0,0,15.588457268119896,0.75,2.3636313060426464e-06,37794952.666666664,nan,nan,40913476.0,nan,nan,243.0,nan,nan,136,109.0,100,0.03527807919466636
172.27.28.106,79.154.120.126,51413,8621,UDP,7,0,7,100.0,0,195488770.0,58.0,0,0,0.0,1.0,2.0768456418238243e-06,32581461.666666668,nan,nan,16911232.5,nan,nan,0.0,nan,nan,100,100.0,100,0.03580768347972111
172.27.28.106,62.250.98.249,51413,17224,UDP,27,0,27,100.0,0,208023350.0,66.0,0,0,14.966629547095765,0.7777777777777778,8.566346037596261e-06,8000898.076923077,nan,nan,977553.0,nan,nan,224.0,nan,nan,136,108.0,136,0.12979312178176153
172.27.28.106,180.102.20.163,51413,51413,UDP,28,0,28,100.0,0,208004594.5,64.42857142857143,0,0,13.787749664696067,0.8214285714285714,8.672885348212826e-06,7703873.87037037,nan,nan,1015484.75,nan,nan,190.1020408163265,nan,nan,136,106.42857142857143,100,0.1346124111696004
172.27.28.106,24.13.62.89,51413,41342,UDP,25,0,25,100.0,0,208004595.25,66.64,0,0,15.374992682925088,0.76,8.009438435711675e-06,8666858.135416666,nan,nan,1049686.0,nan,nan,236.39039999999997,nan,nan,136,108.64,100,0.12018965239663378
172.27.28.106,190.17.194.69,51413,61923,UDP,23,0,23,100.0,0,208003159.0,62.69565217391305,0,0,12.124121779431913,0.8695652173913043,6.932587019026956e-06,9454689.045454545,nan,nan,1063199.5,nan,nan,146.99432892249527,nan,nan,136,104.69565217391305,100,0.11057524371540915
172.27.28.106,80.201.210.210,51413,30170,UDP,22,0,22,100.0,0,208004228.75,62.90909090909091,0,0,12.354274530443044,0.8636363636363636,6.653710880385166e-06,9904963.273809524,nan,nan,1078337.0,nan,nan,152.62809917355372,nan,nan,136,104.9090909090909,100,0.10576708046855032
172.27.28.106,37.187.19.67,51413,6900,UDP,25,0,25,100.0,0,204581297.75,66.64,0,0,15.374992682925088,0.76,8.143461882013601e-06,8524220.739583334,nan,nan,1021460.25,nan,nan,236.39039999999997,nan,nan,136,108.64,100,0.12220080855362547
172.27.28.106,51.15.177.33,51413,51413,UDP,25,0,25,100.0,0,204582309.0,66.64,0,0,15.374992682925088,0.76,8.143421628895585e-06,8524262.875,nan,nan,1007352.5,nan,nan,236.39039999999997,nan,nan,136,108.64,100,0.12220020451523989
172.27.28.106,60.135.193.179,51413,59824,UDP,28,0,28,100.0,0,205294663.0,67.0,0,0,15.588457268119896,0.75,9.138084607684126e-06,7603506.037037037,nan,nan,976953.25,nan,nan,243.0,nan,nan,136,109.0,100,0.13638932250274816
172.27.28.106,188.230.137.31,51413,6889,UDP,25,0,25,100.0,0,204581580.0,62.32,0,0,11.698615302675783,0.88,7.61554388229869e-06,8524232.5,nan,nan,984957.5,nan,nan,136.8576,nan,nan,136,104.32,100,0.12220063995986344
172.27.28.106,91.121.153.98,51413,51413,UDP,25,0,25,100.0,0,204581558.0,66.64,0,0,15.374992682925086,0.76,8.143451522644089e-06,8524231.583333334,nan,nan,994930.5,nan,nan,236.39039999999994,nan,nan,136,108.64,100,0.1222006531009017
172.27.28.106,96.47.144.250,51413,47719,UDP,41,0,41,100.0,0,205085217.0,73.8048780487805,0,0,17.86564971164705,0.5609756097560976,1.475484212984498e-05,5127130.425,nan,nan,282640.5,nan,nan,319.1814396192743,nan,nan,136,115.8048780487805,136,0.19991689600913556
172.27.28.106,159.65.100.212,51413,49931,UDP,4,0,4,100.0,0,187364589.0,76.0,0,0,18.0,0.5,1.6225050935318413e-06,62454863.0,nan,nan,11287904.25,nan,nan,324.0,nan,nan,136,118.0,136,0.021348751230682122
172.27.28.106,176.63.31.163,51413,13211,UDP,24,0,24,100.0,0,201963666.25,65.5,0,0,14.620191517213446,0.7916666666666666,7.783578250427011e-06,8781028.967391305,nan,nan,1084781.75,nan,nan,213.75,nan,nan,136,107.5,136,0.11883325573171011
172.27.28.106,86.91.64.201,51413,6881,UDP,23,0,23,100.0,0,201921527.75,68.95652173913044,0,0,16.564703860578305,0.6956521739130435,7.854536451227896e-06,9178251.261363637,nan,nan,1009313.5,nan,nan,274.38941398865785,nan,nan,136,110.95652173913044,100,0.11390563579964791
172.27.28.106,60.107.87.239,51413,13000,UDP,25,0,25,100.0,0,202712669.0,68.08,0,0,16.16395991086343,0.72,8.39612052071595e-06,8446361.208333334,nan,nan,1009314.375,nan,nan,261.27360000000004,nan,nan,136,110.08,100,0.12332726969324251
172.27.28.106,31.46.132.180,51413,29328,UDP,22,0,22,100.0,0,201921501.75,62.90909090909091,0,0,12.354274530443044,0.8636363636363636,6.854148706330132e-06,9615309.607142856,nan,nan,994885.25,nan,nan,152.62809917355372,nan,nan,136,104.9090909090909,100,0.10895323088097031
172.27.28.106,213.136.79.238,51413,51482,UDP,21,0,21,100.0,0,194755643.25,73.42857142857143,0,0,17.81537973499417,0.5714285714285714,7.91761396110405e-06,9737782.1625,nan,nan,634568.625,nan,nan,317.3877551020409,nan,nan,136,115.42857142857143,100,0.10782742748585283
172.27.28.106,94.201.139.232,51413,6889,UDP,22,0,22,100.0,0,201921097.0,64.54545454545455,0,0,13.885005885117659,0.8181818181818182,7.032449907896449e-06,9615290.333333334,nan,nan,993482.0,nan,nan,192.79338842975204,nan,nan,136,106.54545454545455,100,0.10895344927726894
172.27.28.106,170.254.172.22,51413,12423,UDP,13,0,13,100.0,0,188334675.75,90.3076923076923,0,0,33.07656529323493,0.6153846153846154,6.233583886370431e-06,15694556.3125,nan,nan,1131838.125,nan,nan,1094.0591715976334,nan,nan,232,132.30769230769232,136,0.06902605666338638
172.27.28.106,46.32.46.216,51413,6881,UDP,24,0,24,100.0,0,201257667.0,62.5,0,0,11.905880899790658,0.875,7.453132207877576e-06,8750333.347826088,nan,nan,1069637.5,nan,nan,141.75,nan,nan,136,104.5,136,0.11925011532604121
172.27.28.106,185.21.216.165,51413,63526,UDP,24,0,24,100.0,0,200534711.25,62.5,0,0,11.905880899790658,0.875,7.480001794452431e-06,8718900.489130436,nan,nan,1069634.0,nan,nan,141.75,nan,nan,136,104.5,100,0.11968002871123888
172.27.28.106,24.137.112.66,51413,64808,UDP,24,0,24,100.0,0,201245419.0,62.5,0,0,11.905880899790658,0.875,7.453585813051476e-06,8749800.826086957,nan,nan,1037647.25,nan,nan,141.75,nan,nan,136,104.5,100,0.11925737300882362
172.27.28.106,89.92.176.171,51413,21005,UDP,24,0,24,100.0,0,201243627.0,65.5,0,0,14.620191517213446,0.7916666666666666,7.811427489328643e-06,8749722.913043479,nan,nan,1071772.25,nan,nan,213.75,nan,nan,136,107.5,100,0.11925843495158234
172.27.28.106,5.56.182.137,51413,37601,UDP,23,0,23,100.0,0,201244773.0,61.130434782608695,0,0,10.143768049681867,0.9130434782608695,6.986516862229262e-06,9147489.681818182,nan,nan,1053648.0,nan,nan,102.89603024574667,nan,nan,136,103.1304347826087,100,0.11428868266804625
172.27.28.106,174.238.44.22,51413,1769,UDP,3,0,3,100.0,0,38909724.0,157.0,0,0,89.09545442950498,0.6666666666666666,1.210494322704525e-05,19454862.0,nan,nan,19454862.0,nan,nan,7938.0,nan,nan,325,199.0,136,0.07710154921684872
172.27.28.106,62.210.211.57,51413,58190,UDP,24,0,24,100.0,0,195794128.25,67.0,0,0,15.588457268119896,0.75,8.2127079824724e-06,8512788.18478261,nan,nan,1093101.0,nan,nan,243.0,nan,nan,136,109.0,136,0.12257773108167762
172.27.28.106,82.72.3.59,51413,34399,UDP,23,0,23,100.0,0,195080544.0,62.69565217391305,0,0,12.124121779431913,0.8695652173913043,7.391818632615665e-06,8867297.454545455,nan,nan,966390.5,nan,nan,146.99432892249527,nan,nan,136,104.69565217391305,100,0.11790001979900158
172.27.28.106,37.201.195.52,51413,11221,UDP,24,0,24,100.0,0,195791484.0,62.5,0,0,11.905880899790658,0.875,7.661211659236414e-06,8512673.217391305,nan,nan,982281.0,nan,nan,141.75,nan,nan,136,104.5,100,0.12257938654778264
172.27.28.106,164.132.223.186,51413,55532,UDP,24,0,24,100.0,0,195792197.0,64.0,0,0,13.416407864998739,0.8333333333333334,7.845052170286439e-06,8512704.217391305,nan,nan,1083921.75,nan,nan,180.0,nan,nan,136,106.0,100,0.12257894016072561
